Artikel Nr HOD;*Hersteller;*Typ;*Art.Gruppe Txt;*Bezeichnung;*Tuning;*Status;*Nettopreis Handel;*Empf.Werkstattpreis;*Empf.Endverbr.Preis;*VPE;*OE-Nummer;*EAN;*Priority Part;*Anlagedatum;*Länge cm;*Breite  cm;*Höhe  cm;*Gewicht Brutto;*Gewicht Netto;*GLS J/N;*Zolltarifnr;*Produktgruppe;*Gültig ab;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*
1280009;*BMW;*RADSCHALE VO.LI.    BMW 1,;*RADSCHALE/RADLÄUFE;*04-07                  E87;*K;*1;*8.32;*28.67;*44.61;*1;*51714362073;*4052355026293;*;*20100414;*74;*12;*51;*0.57;*0;*J;*8708 2990;*26;*20230401;*Panelling, mudguard;*04-07                  E87;*Fitting Position: Left Front;*Section: Front Section;*;*;*;*;*;*
1280016;*BMW;*RADSCHALE VO.RE.  E81/E87,;*RADSCHALE/RADLÄUFE;*04-07        HINTERES TEIL;*K;*1;*9.37;*15.9;*24;*1;*51717059372;*4052355709059;*;*20210420;*72;*32;*12;*0.9;*0.85;*J;*8708 2990;*26;*20230401;*Panelling, mudguard;*04-07        HINTERES TEIL;*Fitting Position: Right Front;*Section: Rear Section;*;*;*;*;*;*
1280017;*BMW;*RADSCHALE VO.LI.  E81/E87,;*RADSCHALE/RADLÄUFE;*04-07        HINTERES TEIL;*K;*1;*9.37;*15.9;*24;*1;*51717059371;*4052355709066;*;*20210420;*72;*32;*12;*0.9;*0.85;*J;*8708 2990;*26;*20230401;*Panelling, mudguard;*04-07        HINTERES TEIL;*Fitting Position: Left Front;*Section: Rear Section;*;*;*;*;*;*
1280027;*BMW;*SP.GLAS LI.   BMW E81/E87,;*SPIEGELGLÄSER;*04-09.09;*K;*5;*10.42;*14.9;*44.3;*1;*51 16 7 132 735;*4052355732866;*;*20220520;*18;*10;*2;*0.15;*0.1;*J;*7009 1000;*137;*20230401;*Mirror Glass, outside mirror;*04.09.2009;*Quality: DEPO/TYC;*Model year from: 2009;*Fitting Position: Left;*Outer/Inner Mirror: Aspherical;*Outer/Inner Mirror: Heated;*;*;*
1280040;*BMW;*GRILL RECHTS      E81/E87,;*KÜHLERGRILL;*04-07       CHROM-SCHWARZ,;*K;*1;*12.53;*24.61;*30.34;*1;*51 13 7 077 130;*4052355451309;*J;*20160513;*30;*17;*7;*1.91;*1.39;*J;*8708 2990;*3;*20230401;*Radiator Grille;*04-07       CHROM-SCHWARZ,;*Colour: Chrome / Black;*Fitting Position: Right;*Quality: Certified Quality;*Model year to: 2007;*;*;*;*
1280041;*BMW;*GRILL LINKS       E81/E87,;*KÜHLERGRILL;*04-07       CHROM-SCHWARZ,;*K;*1;*12.53;*24.61;*30.34;*1;*51 13 7 077 129;*4052355451316;*J;*20160513;*30;*16;*7;*0.3;*0;*J;*8708 2990;*3;*20230401;*Radiator Grille;*04-07       CHROM-SCHWARZ,;*Colour: Chrome / Black;*Fitting Position: Left;*Quality: Certified Quality;*Model year to: 2007;*;*;*;*
1280045;*BMW;*STOßST.GITTER         E87,;*STOSSST ZUBEHÖR VORN;*04-07          GESCHLOSSEN;*K;*1;*22.38;*35.7;*38.9;*1;*51117131690;*4052355026323;*;*20080213;*107;*12;*5;*1.4;*0;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*04-07          GESCHLOSSEN;*Fitting Position: Front;*;*;*;*;*;*;*
1280046;*BMW;*STOßST.GITTER         E87,;*STOSSST ZUBEHÖR VORN;*04-07                OFFEN;*K;*1;*24.97;*35.7;*38.9;*1;*51117118161;*4052355026330;*J;*20080213;*5;*100;*16;*0.48;*0;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*04-07                OFFEN;*Fitting Position: Front;*Quality: Certified Quality;*;*;*;*;*;*
1280050;*BMW;*STOßSTANGE VORN       E87,;*STOßSTANGE;*04-07;*K;*1;*44.11;*118.37;*171.34;*1;*51117136632;*4052355026347;*J;*20070829;*174;*48;*46;*3.32;*2.9;*N;*8708 1090;*2;*20230401;*Bumper;*04. Jul;*Quality: Certified Quality;*Fitting Position: Front;*Vehicle Equipment: for vehicles without headlamp cleaning system;*Surface: Primed;*;*;*;*
1280051;*BMW;*STOßSTANGE VORN       E87,;*STOßSTANGE;*04-07;*K;*1;*77.18;*164.92;*244;*1;*51117151823;*4052355026354;*J;*20080206;*174;*48;*46;*3.32;*2.9;*N;*8708 1090;*2;*20230401;*Bumper;*04. Jul;*Quality: Certified Quality;*Fitting Position: Front;*Vehicle Equipment: for vehicles with headlamp cleaning system;*;*;*;*;*
1280052;*BMW;*STOßST.LEISTE RE.     E87,;*STOSSST ZUBEHÖR VORN;*04-07         LACKIERFÄHIG;*K;*1;*8.06;*13.9;*17.9;*1;*51117136636;*4052355026361;*J;*20080423;*54;*7;*6;*0.13;*0;*J;*8708 1090;*60;*20230401;*Trim/Protective Strip, bumper;*04-07         LACKIERFŽHIG;*Fitting Position: Right Front;*Vehicle Equipment: for vehicles without parking assist;*Surface: Smooth;*Quality: Certified Quality;*;*;*;*
1280053;*BMW;*STOßST.LEISTE LI.     E87,;*STOSSST ZUBEHÖR VORN;*04-07         LACKIERFÄHIG;*K;*1;*8.06;*13.9;*17.9;*1;*51117136635;*4052355026378;*J;*20080423;*54;*7;*6;*0.12;*0;*J;*8708 1090;*60;*20230401;*Trim/Protective Strip, bumper;*04-07         LACKIERFŽHIG;*Fitting Position: Left Front;*Vehicle Equipment: for vehicles without parking assist;*Surface: Smooth;*Quality: Certified Quality;*;*;*;*
1280055;*BMW;*STOßSTANGE HI.    E81/E87,;*STOßSTANGE;*04-07            GRUNDIERT;*K;*1;*104.21;*232.62;*256.25;*1;*51127136089;*4052355393913;*;*20140116;*175;*63;*43;*3.2;*3;*N;*8708 1090;*2;*20230401;*Bumper;*04-07            GRUNDIERT;*Fitting Position: Rear;*Vehicle Equipment: for vehicles without parking assist;*Suspension: for vehicles without M-technology;*Surface: Primed;*;*;*;*
1280060;*BMW;*VERSTÄRKUNG VORN  BMW E87,;*STOSSST ZUBEHÖR VORN;*04-07;*K;*1;*46.32;*86.32;*179;*1;*51117058450;*4052355026385;*;*20060913;*115;*15;*20;*4.5;*0;*J;*8708 1090;*60;*20230401;*Impact Absorber, bumper;*04. Jul;*Fitting Position: Front;*;*;*;*;*;*;*
1280061;*BMW;*STOßST.UNTERTEIL      E87,;*STOSSST ZUBEHÖR VORN;*04-07;*K;*1;*19.89;*37.91;*57.23;*1;*51117136633;*4052355026392;*J;*20070702;*160;*25;*7;*0.9;*0;*J;*8708 1090;*60;*20230401;*Spoiler;*04. Jul;*Fitting Position: Front;*Quality: Certified Quality;*;*;*;*;*;*
1280062;*BMW;*ABD.ABSCHLEPPÖSE VO. E 87,;*STOSSST ZUBEHÖR VORN;*04-07;*K;*1;*6.95;*11.12;*12.38;*1;*51117136634;*4052355354938;*J;*20130110;*10;*4;*1;*0.1;*0;*J;*8708 1090;*60;*20230401;*Flap, tow hook;*04. Jul;*Fitting Position: Front;*Surface: Primed;*Quality: Certified Quality;*;*;*;*;*
1280065;*BMW;*VERSTÄRKUNG HINTEN    E87,;*STOSSST ZUBEHÖR HIN;*04-11;*K;*1;*69.63;*96.56;*132.75;*1;*51127058465;*4052355026408;*;*20100802;*125;*14;*20;*4.56;*0;*J;*8708 1090;*65;*20230401;*Impact Absorber, bumper;*04. Nov;*Fitting Position: Rear;*;*;*;*;*;*;*
1280080;*BMW;*SCHEINWERFER RE.      E87,;*SCHEINWERF. DEPO/TYC;*04-07;*K;*1;*55.28;*90.85;*117.8;*1;*63126924486;*4052355026415;*;*20070207;*59;*28;*30;*2.85;*1.95;*J;*8512 2000;*81;*20230401;*Headlight;*04. Jul;*Fitting Position: Right;*Vehicle Equipment: for vehicles with headlamp levelling;*Bulb Type: H7 / H7;*Quality: Depo / TYC;*Registration Type: E-type checked;*;*;*
1280081;*BMW;*SCHEINWERFER LI.      E87,;*SCHEINWERF. DEPO/TYC;*04-07;*K;*1;*55.28;*90.85;*117.8;*1;*63126924485;*4052355026422;*;*20070207;*59;*28;*30;*2.85;*1.95;*J;*8512 2000;*81;*20230401;*Headlight;*04. Jul;*Fitting Position: Left;*Vehicle Equipment: for vehicles with headlamp levelling;*Bulb Type: H7 / H7;*Quality: Depo / TYC;*Registration Type: E-type checked;*;*;*
1280082;*BMW;*SCHEINWERFER RE.      E87,;*SCHEINW.HELLA,VALEO;*04-07          H7/H7 VALEO;*K;*1;*118.54;*156.4;*242.71;*1;*6 924 486;*4052355026439;*J;*20081103;*59;*41;*41;*3.56;*0;*J;*8512 2000;*4;*20230401;*Headlight;*04-07          H7/H7 VALEO;*Indicator Colour: Transparent;*Fitting Position: Right;*Supplementary Article/Supplementary Info: without bulb;*Supplementary Article/Info 2: with motor for headlamp levelling;*Vehicle Equipment: for vehicles with headlamp levelling (electric);*Bulb Type: H7;*;*
1280083;*BMW;*SCHEINWERFER LI.      E87,;*SCHEINW.HELLA,VALEO;*04-07          H7/H7 VALEO;*K;*1;*118.54;*156.4;*242.71;*1;*6 924 485;*4052355026446;*J;*20081103;*39;*59;*59;*3.55;*0;*J;*8512 2000;*4;*20230401;*Headlight;*04-07          H7/H7 VALEO;*Indicator Colour: Transparent;*Fitting Position: Left;*Supplementary Article/Supplementary Info: without bulb;*Supplementary Article/Info 2: with motor for headlamp levelling;*Vehicle Equipment: for vehicles with headlamp levelling (electric);*Bulb Type: H7;*;*
1280084;*BMW;*BI-XENONSCHEINW.  RE. E87,;*SCHEINW.HELLA,VALEO;*04-05     OHNE STEUERGERÄT;*K;*1;*260.39;*343.57;*602.18;*1;*63117159302;*4052355026453;*J;*20081103;*50;*40;*40;*4.26;*0;*J;*8512 2000;*4;*20230401;*Headlight;*04-05     OHNE STEUERGERŽT;*Indicator Colour: Transparent;*Fitting Position: Right;*Supplementary Article/Supplementary Info: without bulb;*Supplementary Article/Info 2: with control unit for aut. LDR;*Supplementary Article/Info 2: without control unit for Xenon;*Supplementary Article/Info 2: with motor for headlamp levelling;*;*
1280085;*BMW;*BI-XENONSCHEINW.  LI. E87,;*SCHEINW.HELLA,VALEO;*04-05     OHNE STEUERGERÄT;*K;*1;*260.39;*343.57;*602.18;*1;*63117159301;*4052355026460;*J;*20081103;*60;*40;*40;*4.32;*0;*J;*8512 2000;*4;*20230401;*Headlight;*04-05     OHNE STEUERGERŽT;*Indicator Colour: Transparent;*Fitting Position: Left;*Supplementary Article/Supplementary Info: without bulb;*Supplementary Article/Info 2: with control unit for aut. LDR;*Supplementary Article/Info 2: without control unit for Xenon;*Supplementary Article/Info 2: with motor for headlamp levelling;*;*
1280086;*BMW;*STELLMOTOR R/L        BMW,;*STELLMOTOR;*04-11        E 90/91/E 71,;*K;*1;*17.03;*31.6;*58.93;*1;*63116938563;*4052355026477;*;*20101008;*10;*8;*5;*0.13;*0;*J;*8512 2000;*33;*20230401;*Control, headlight range adjustment;*04-11        E 90/91/E 71,;*Operating Mode: Electric;*Vehicle Equipment: for vehicles without Xenon light;*Vehicle Equipment: for vehicles with Xenon light;*;*;*;*;*
1280088;*BMW;*NEBELLEUCHTE RE.      E87,;*NEBELLAMPEN;*04-07                  H11;*K;*1;*13.58;*25.9;*45;*1;*63126924486;*4052355026484;*;*20070612;*18;*18;*12;*0.4;*0.28;*J;*8512 2000;*14;*20230401;*Fog Light;*04-07                  H11;*Fitting Position: Right;*Quality: Depo / TYC;*Bulb Type: H11;*Vehicle Equipment: for vehicles without bend lighting;*;*;*;*
1280089;*BMW;*NEBELLEUCHTE LI.      E87,;*NEBELLAMPEN;*04-07                  H11;*K;*1;*13.58;*25.9;*45;*1;*63126924485;*4052355026491;*;*20070612;*18;*18;*12;*0.4;*0.28;*J;*8512 2000;*14;*20230401;*Fog Light;*04-07                  H11;*Fitting Position: Left;*Quality: Depo / TYC;*Bulb Type: H11;*Vehicle Equipment: for vehicles without bend lighting;*;*;*;*
1280090;*BMW;*RÜCKLEUCHTE RE.       E87,;*RÜCKLEUCHTEN;*04-07;*K;*1;*27.26;*58.52;*79;*1;*63 21 6 924 502;*4052355026507;*;*20070503;*45;*45;*16;*1.52;*0.88;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*04. Jul;*Fitting Position: Right;*Quality: Depo / TYC;*Registration Type: E-type checked;*Section: Rear Section;*Supplementary Article/Supplementary Info: without lamp base;*Indicator Colour: White;*;*
1280091;*BMW;*RÜCKLEUCHTE LI.       E87,;*RÜCKLEUCHTEN;*04-07;*K;*1;*27.26;*58.52;*79;*1;*63 21 6 924 501;*4052355026514;*;*20070503;*45;*45;*16;*1.52;*0.88;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*04. Jul;*Fitting Position: Left;*Quality: Depo / TYC;*Registration Type: E-type checked;*Section: Rear Section;*Supplementary Article/Supplementary Info: without lamp base;*Indicator Colour: White;*;*
1280092;*BMW;*RÜCKLEUCHTE RE.       E87,;*RÜCKLEUCHTEN;*04-07;*K;*1;*41.05;*59;*89;*1;*63210393791;*4052355026521;*;*20090901;*45;*45;*16;*1.52;*0.88;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*04. Jul;*Fitting Position: Right;*Quality: Depo / TYC;*Section: Rear Section;*Supplementary Article/Supplementary Info: without lamp base;*Indicator Colour: Smoke Grey;*;*;*
1280093;*BMW;*RÜCKLEUCHTE LI.       E87,;*RÜCKLEUCHTEN;*04-07;*K;*1;*41.05;*59;*89;*1;*63210393791;*4052355026538;*;*20090901;*45;*45;*16;*1.52;*0.88;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*04. Jul;*Fitting Position: Left;*Quality: Depo / TYC;*Section: Rear Section;*Supplementary Article/Supplementary Info: without lamp base;*Indicator Colour: Smoke Grey;*;*;*
1280094;*BMW;*KENNZEICH.LEUCHTE R/L BMW;;*KENNZEICHENLEUCHTE;*03-12;;*K;*1;*4.8;*7.9;*8.5;*1;*63 26 6 913 913;*4052355435682;*;*20150918;*11;*11;*4;*0.05;*0.03;*J;*8512 2000;*35;*20230401;*Licence Plate Light;*03-12;;*Fitting Position: Left and right;*Bulb Type: W5W;*;*;*;*;*;*
1280108;*BMW;*RADSCHALE RE.       BMW 1,;*RADSCHALE/RADLÄUFE;*07-11                  E88;*K;*1;*11.21;*27.21;*36.9;*1;*51717180150;*4052355026545;*;*20100414;*80;*60;*15;*0.56;*0;*J;*8708 2990;*26;*20230401;*Panelling, mudguard;*07-11                  E88;*Fitting Position: Right Front;*Section: Front Section;*;*;*;*;*;*
1280109;*BMW;*RADSCHALE Li.       BMW 1,;*RADSCHALE/RADLÄUFE;*07-11                  E88;*K;*1;*11.21;*27.21;*36.9;*1;*51717180149;*4052355026552;*;*20100414;*80;*60;*15;*0.56;*0;*J;*8708 2990;*26;*20230401;*Panelling, mudguard;*07-11                  E88;*Fitting Position: Left Front;*Section: Front Section;*;*;*;*;*;*
1280120;*BMW;*SP.KAPPE RE.       BMW 01,;*SPIEGELKAPPEN;*04-10;*K;*1;*14.71;*31.16;*35.42;*1;*51 16 7 125 558;*4052355282316;*;*20111220;*25;*18;*15;*0.22;*0.22;*J;*3926 9097;*132;*20230401;*Cover, outside mirror;*04. Okt;*Fitting Position: Right;*Model year to: 2010;*Paired article numbers: 1280121;*;*;*;*;*
1280121;*BMW;*SP.KAPPE LI.       BMW 01,;*SPIEGELKAPPEN;*04-10;*K;*1;*14.64;*31.16;*35.42;*1;*51 16 7 125 557;*4052355282323;*;*20111220;*25;*11;*10;*0.23;*0;*J;*3926 9097;*132;*20230401;*Cover, outside mirror;*04. Okt;*Fitting Position: Left;*Model year to: 2010;*Paired article numbers: 1280120;*;*;*;*;*
1280124;*BMW;*SPIEGEL RE.        BMW 01,;*SPIEGEL;*04-11                5-PIN;*K;*1;*128.01;*214.44;*278.77;*1;*51 16 7 157 166;*4052355282248;*;*20111219;*34;*25;*14;*1.36;*0;*J;*7009 1000;*7;*20230401;*Outside Mirror;*04-11                5-PIN;*Fitting Position: Right;*Registration Type: E-type checked;*Surface: Primed;*Number of Poles: 5;*Outer/Inner Mirror: Blue-tinted;*Outer/Inner Mirror: Aspherical;*;*
1280125;*BMW;*SPIEGEL LI.        BMW 01,;*SPIEGEL;*04-11                5-PIN;*K;*1;*128.01;*214.44;*278.77;*1;*51 16 7 157 165;*4052355282255;*;*20111219;*34;*24;*14;*0.23;*0;*J;*7009 1000;*7;*20230401;*Outside Mirror;*04-11                5-PIN;*Fitting Position: Left;*Registration Type: E-type checked;*Surface: Primed;*Number of Poles: 5;*Outer/Inner Mirror: Blue-tinted;*Outer/Inner Mirror: Aspherical;*;*
1280126;*BMW;*SP.GLAS RE.   BMW 1 & 3;*SPIEGELGLÄSER;*04-09.09;*K;*1;*9.74;*19.9;*35;*1;*51 16 7 145 268;*4052355282286;*;*20111220;*18;*18;*2;*0.17;*0.13;*J;*7009 1000;*137;*20230401;*Mirror Glass, outside mirror;*04.09.2009;*Fitting Position: Right;*Registration Type: E-type checked;*Outer/Inner Mirror: Aspherical;*Outer/Inner Mirror: Blue-tinted;*Outer/Inner Mirror: Heatable;*Usable for vehicles to model year: 200909;*;*
1280127;*BMW;*SP.GLAS LI.   BMW 1 & 3;*SPIEGELGLÄSER;*04-09.09;*K;*1;*9.74;*19.9;*35;*1;*51 16 7 145 267;*4052355282309;*;*20111220;*18;*18;*2;*0.17;*0.13;*J;*7009 1000;*137;*20230401;*Mirror Glass, outside mirror;*04.09.2009;*Fitting Position: Left;*Registration Type: E-type checked;*Outer/Inner Mirror: Aspherical;*Outer/Inner Mirror: Blue-tinted;*Outer/Inner Mirror: Heatable;*;*;*
1280128;*BMW;*SP.GLAS RE.   BMW 1 & 3;*SPIEGELGLÄSER;*04-09.09;*K;*1;*11.28;*24.29;*65.54;*1;*51 16 7 157 246;*4052355282293;*;*20111220;*20;*11;*2;*0.2;*0;*J;*7009 1000;*137;*20230401;*Mirror Glass, outside mirror;*04.09.2009;*Fitting Position: Right;*Registration Type: E-type checked;*Outer/Inner Mirror: Convex;*Outer/Inner Mirror: Blue-tinted;*Outer/Inner Mirror: Heatable;*Usable for vehicles to model year: 200909;*;*
1280140;*BMW;*GRILL RECHTS      E81/E87,;*KÜHLERGRILL;*07-11       CHROM-SCHWARZ,;*K;*1;*15.37;*29.86;*30.34;*1;*51137166440;*4052355538130;*J;*20170925;*4;*28;*17;*0.33;*0;*J;*8708 2990;*3;*20230401;*Radiator Grille;*07-11       CHROM-SCHWARZ,;*Colour: Chrome / Black;*Fitting Position: Right;*Quality: Certified Quality;*Usable for vehicles from model year: 200703;*;*;*;*
1280141;*BMW;*GRILL LINKS       E81/E87,;*KÜHLERGRILL;*07-11       CHROM-SCHWARZ,;*K;*1;*15.37;*29.86;*30.34;*1;*51137166439;*4052355538154;*J;*20170925;*4;*28;*17;*0.33;*0;*J;*8708 2990;*3;*20230401;*Radiator Grille;*07-11       CHROM-SCHWARZ,;*Colour: Chrome / Black;*Fitting Position: Left;*Quality: Certified Quality;*Usable for vehicles from model year: 200703;*;*;*;*
1280145;*BMW;*STOßST.GITTER         E87,;*STOSSST ZUBEHÖR VORN;*07-11     FZG.OHNE NEBELL.;*K;*1;*15.94;*30.86;*40.47;*1;*51117166605;*4052355285638;*J;*20120123;*130;*12;*3;*0.38;*0;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*07-11     FZG.OHNE NEBELL.;*Fitting Position: Front;*Quality: Certified Quality;*Vehicle Equipment: for vehicles without fog lights;*Colour: Black;*;*;*;*
1280150;*BMW;*STOßSTANGE VORN    E81/87,;*STOßSTANGE;*07-11           grundiert,;*K;*1;*54.83;*131.67;*199;*1;*51117185125;*4052355285355;*J;*20120118;*177;*62;*54;*5.5;*5.48;*N;*8708 1090;*2;*20230401;*Bumper;*07-11           grundiert,;*Quality: Certified Quality;*Fitting Position: Front;*Vehicle Equipment: for vehicles without headlamp cleaning system;*Surface: Primed;*for facelift:;*;*;*
1280151;*BMW;*STOßSTANGE VORN    E81/87,;*STOßSTANGE;*07-11         LACKIERFÄHIG;*K;*1;*117.75;*217.26;*269;*1;*51117185124;*4052355285348;*J;*20120118;*177;*62;*54;*5.57;*0;*N;*8708 1090;*2;*20230401;*Bumper;*07-11         LACKIERFŽHIG;*Quality: Certified Quality;*Fitting Position: Front;*Vehicle Equipment: for vehicles with headlamp cleaning system;*for facelift:;*;*;*;*
1280152;*BMW;*STOßST.LEISTE RE.     E87,;*STOSSST ZUBEHÖR VORN;*07-11              SCHWARZ;*K;*1;*7.77;*11.12;*13.23;*1;*51117166586;*4052355285621;*J;*20120123;*60;*5;*3;*0.1;*0;*J;*8708 1090;*60;*20230401;*Trim/Protective Strip, bumper;*07-11              SCHWARZ;*Fitting Position: Right Front;*Colour: Black;*Vehicle Equipment: for vehicles without parking assist;*Quality: Certified Quality;*;*;*;*
1280153;*BMW;*STOßST.LEISTE LI.     E87,;*STOSSST ZUBEHÖR VORN;*07-11              SCHWARZ;*K;*1;*7.77;*11.12;*13.23;*1;*51117166585;*4052355285607;*J;*20120123;*60;*5;*3;*0.1;*0;*J;*8708 1090;*60;*20230401;*Trim/Protective Strip, bumper;*07-11              SCHWARZ;*Fitting Position: Left Front;*Colour: Black;*Vehicle Equipment: for vehicles without parking assist;*Quality: Certified Quality;*;*;*;*
1280154;*BMW;*ABD.ABSCHLEPPÖSE   E81/87,;*STOSSST ZUBEHÖR VORN;*07-11                 VORN;*K;*1;*6.94;*9.95;*12.38;*1;*51117185127;*4052355416537;*J;*20141107;*5;*3;*2;*0.31;*0.3;*J;*8708 1090;*60;*20230401;*Flap, tow hook;*07-11                 VORN;*Fitting Position: Front;*Quality: Certified Quality;*;*;*;*;*;*
1280155;*BMW;*STOßSTANGE HINTEN E81/E87,;*STOßSTANGE;*07-11            GRUNDIERT;*K;*1;*132.53;*285.68;*320.3;*1;*51127186087;*4052355393920;*;*20140116;*176;*63;*53;*4;*3.8;*N;*8708 1090;*2;*20230401;*Bumper;*07-11            GRUNDIERT;*Fitting Position: Rear;*Vehicle Equipment: for vehicles without parking assist;*Suspension: for vehicles without M-technology;*Surface: Primed;*;*;*;*
1280166;*BMW;*ABSCHLEPPKAPPE HI. E81/87,;*STOSSST ZUBEHÖR HIN;*07-11;*K;*1;*6.21;*8.9;*14.9;*1;*51127203928;*4052355721068;*;*20211109;*5;*5;*2;*0.12;*0.1;*J;*8708 1090;*65;*20230401;*Flap, tow hook;*07. Nov;*Fitting Position: Rear;*Surface: Primed;*for facelift:;*;*;*;*;*
1280184;*BMW;*XENONSCHEINWERFER RE. E87,;*SCHEINW.HELLA,VALEO;*05-02/07     OHNE KURVENL.;*K;*1;*288.36;*342.42;*602.18;*1;*63117180840;*4052355026576;*J;*20081103;*59;*39;*39;*4.48;*0;*J;*8512 2000;*4;*20230401;*Headlight;*05-02/07     OHNE KURVENL.;*Indicator Colour: Transparent;*Fitting Position: Right;*Supplementary Article/Supplementary Info: without bulb;*Supplementary Article/Info 2: with control unit for aut. LDR;*Supplementary Article/Info 2: without control unit for Xenon;*Supplementary Article/Info 2: with motor for headlamp levelling;*;*
1280185;*BMW;*XENONSCHEINWERFER LI. E87,;*SCHEINW.HELLA,VALEO;*05-02/07     OHNE KURVENL.;*K;*1;*288.36;*342.42;*602.18;*1;*63117180839;*4052355026583;*J;*20081103;*59;*40;*40;*4.48;*0;*J;*8512 2000;*4;*20230401;*Headlight;*05-02/07     OHNE KURVENL.;*Indicator Colour: Transparent;*Fitting Position: Left;*Supplementary Article/Supplementary Info: without bulb;*Supplementary Article/Info 2: with control unit for aut. LDR;*Supplementary Article/Info 2: without control unit for Xenon;*Supplementary Article/Info 2: with motor for headlamp levelling;*;*
1280187;*BMW;*XENONSCHEINWERFER LI. E87,;*SCHEINW.HELLA,VALEO;*05-02/07;*K;*5;*350.36;*462.28;*729;*1;*63116952607;*4052355026606;*J;*20081103;*60;*40;*40;*4.61;*0;*J;*8512 2000;*4;*20230401;*Headlight;*05.02.2007;*Indicator Colour: Transparent;*Fitting Position: Left;*Supplementary Article/Supplementary Info: without bulb;*Supplementary Article/Info 2: with control unit for aut. LDR;*Supplementary Article/Info 2: without control unit for Xenon;*Supplementary Article/Info 2: with motor for headlamp levelling;*;*
1280188;*BMW;*NEBELLEUCHTE RE.  E82/E88,;*NEBELLAMPEN;*07-11     NUR COUPE/CABRIO;*K;*1;*26.23;*48.13;*97.7;*1;*63176924656;*4052355026613;*;*20080818;*35;*35;*10;*0.72;*0.52;*J;*8512 2000;*14;*20230401;*Fog Light;*07-11     NUR COUPE/CABRIO;*Fitting Position: Right;*Quality: Depo / TYC;*Bulb Type: H11;*Supplementary Article/Supplementary Info: without lamp base;*Version: For Standard Bumper;*;*;*
1280189;*BMW;*NEBELLEUCHTE LI.  E82/E88,;*NEBELLAMPEN;*07-11     NUR COUPE/CABRIO;*K;*1;*26.23;*48.13;*97.7;*1;*63176924655;*4052355026620;*;*20080818;*35;*35;*10;*0.72;*0.52;*J;*8512 2000;*14;*20230401;*Fog Light;*07-11     NUR COUPE/CABRIO;*Fitting Position: Left;*Quality: Depo / TYC;*Bulb Type: H11;*Supplementary Article/Supplementary Info: without lamp base;*Version: For Standard Bumper;*;*;*
1280190;*BMW;*RÜCKLEUCHTE RE.       E87,;*RÜCKLEUCHTEN;*07-11             ROT-WEIß;*K;*1;*40.1;*59.9;*117.8;*1;*63216924502;*4052355026637;*;*20100628;*43;*43;*15;*1.5;*1;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*07-11             ROT-WEIá;*Number of Doors: 5;*Fitting Position: Right;*Quality: Depo / TYC;*Colour: White / Red;*Registration Type: E-type checked;*Supplementary Article/Supplementary Info: without lamp base;*;*
1280191;*BMW;*RÜCKLEUCHTE LI.       E87,;*RÜCKLEUCHTEN;*07-11             ROT-WEIß;*K;*1;*40.1;*59.9;*117.8;*1;*63216924501;*4052355026644;*;*20100628;*43;*43;*15;*1.5;*1;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*07-11             ROT-WEIá;*Number of Doors: 5;*Fitting Position: Left;*Quality: Depo / TYC;*Colour: White / Red;*Registration Type: E-type checked;*Supplementary Article/Supplementary Info: without lamp base;*;*
1280192;*BMW;*SATZ LED KENNZLEUCHTE BMW,;*LED KENNZEICHENLEUCH;*LED      NICHT E39 TOURING;*T;*1;*18.5;*0;*0;*1;*63267165646;*4052355026651;*;*20101011;*8;*7;*5;*0.04;*0.02;*J;*8512 2000;*122;*20230401;*Licence Plate Light;*LED      NICHT E39 TOURING;*Light Design: LED;*Information Transfer: Suitable for CAN bus systems;*;*;*;*;*;*
1280193;*BMW;*KENNZEICHENLEUCHTE    BMW;;*KENNZEICHENLEUCHTE;*07->>                 LED,;*K;*1;*6.27;*10.37;*10.94;*1;*63 26 7 193 294;*4052355443212;*;*20160108;*11;*11;*4;*0.05;*0.02;*J;*8512 2000;*35;*20230401;*Licence Plate Light;*07->>                 LED,;*Fitting Position: Left and right;*Quality: Depo / TYC;*Bulb Type: LED;*;*;*;*;*
1280194;*BMW;*RÜCKLEUCHTE RE.       E87,;*RÜCKLEUCHTEN;*07-11;*K;*1;*39.89;*59;*99;*1;*63210432622;*4052355391728;*;*20131211;*43;*43;*15;*1.81;*0.96;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*07. Nov;*Fitting Position: Right;*Quality: Depo / TYC;*Registration Type: E-type checked;*Supplementary Article/Supplementary Info: without lamp base;*Lens Colour: Smoke Grey;*;*;*
